area_type,location,size,bath,balcony,converted_sqft,availability,cluster,price
Plot  Area,Others,0.0,0.0,0.0,0.0006114176702002374,Apr,2,52.0
Super built-up  Area,Rachenahalli,0.5,0.33333333333333337,0.3333333333333333,0.0017209991743183152,Ready To Move,1,195.0
Super built-up  Area,Vijayanagar,0.25,0.0,0.6666666666666666,0.0010338238703886367,Ready To Move,0,68.0
Super built-up  Area,Thanisandra,0.5,0.33333333333333337,0.6666666666666666,0.0015312224756829475,Ready To Move,1,112.0
Plot  Area,Others,0.75,0.6666666666666666,0.3333333333333333,0.0030601492654953057,Ready To Move,1,280.0
Built-up  Area,Kaval Byrasandra,0.25,0.0,0.6666666666666666,0.0008103771123179616,Ready To Move,0,45.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.0010855456730530096,Ready To Move,2,59.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.000914448205118002,Ready To Move,0,51.15
Built-up  Area,Electronic City,0.25,0.0,0.6666666666666666,0.000932813692082715,Dec,0,35.24
Super built-up  Area,Electronics City Phase 1,0.25,0.0,0.6666666666666666,0.001219774425906356,Apr,0,75.0
Super built-up  Area,Banashankari,0.25,0.0,1.0,0.0009634228370239034,Ready To Move,0,75.0
Super built-up  Area,Hebbal,0.25,0.0,0.6666666666666666,0.00084098625725915,Ready To Move,0,47.0
Super built-up  Area,Frazer Town,0.25,0.0,0.6666666666666666,0.001185339137847519,Ready To Move,0,140.0
Super built-up  Area,ISRO Layout,0.25,0.0,1.0,0.0009022045471415267,Ready To Move,0,52.0
Plot  Area,Electronic City,0.75,0.6666666666666666,0.3333333333333333,0.0030601492654953057,Dec,1,150.0
Built-up  Area,Akshaya Nagar,0.25,0.0,0.6666666666666666,0.0012710447436828465,Ready To Move,0,85.0
Super built-up  Area,Hennur,0.25,0.0,0.3333333333333333,0.0009825535526121463,Ready To Move,2,60.0
Plot  Area,Akshaya Nagar,0.25,0.0,0.3333333333333333,0.0008256816847885558,Ready To Move,2,75.0
Super built-up  Area,Ambedkar Nagar,0.25,0.0,0.6666666666666666,0.0014240904683887883,Ready To Move,0,119.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0010850941881651271,Ready To Move,0,48.0
Built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0010782071305533599,Nov,0,43.71
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0011929914240828162,Ready To Move,0,62.4
Plot  Area,Others,0.25,0.0,1.0,0.00084098625725915,Ready To Move,0,150.0
Super built-up  Area,Thanisandra,0.25,0.0,1.0,0.0012496183422240146,Nov,0,78.0
Plot  Area,Ambedkar Nagar,1.0,0.9999999999999999,1.0,0.00423094905949576,Ready To Move,1,627.0
Built-up  Area,Whitefield,0.25,0.0,1.0,0.0008792476884356354,Ready To Move,0,44.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.00084098625725915,May,2,53.0
Super built-up  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.0012358442270004799,Mar,2,65.0
Super built-up  Area,Nagavarapalya,0.25,0.0,0.3333333333333333,0.0010644330153298251,Dec,2,99.0
Super built-up  Area,Jakkur,0.25,0.0,0.3333333333333333,0.001375115836482887,Dec,2,120.0
Super built-up  Area,Babusapalaya,0.25,0.0,1.0,0.0012809927157887327,Ready To Move,0,75.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0006052958412119996,Ready To Move,2,70.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.001529692018435888,Ready To Move,2,103.0
Built-up  Area,Others,0.0,0.0,1.0,0.0004583719454942956,Ready To Move,0,89.0
Super built-up  Area,Hebbal,0.25,0.0,0.6666666666666666,0.0013001234313769754,Jun,0,124.0
Super built-up  Area,Hulimavu,0.25,0.0,0.3333333333333333,0.0009542400935415469,Ready To Move,2,69.0
Built-up  Area,Kalkere,0.25,0.0,0.3333333333333333,0.0008769520025650463,Ready To Move,2,54.0
Super built-up  Area,Sultan Palaya,0.25,0.0,0.6666666666666666,0.00084098625725915,Ready To Move,0,40.0
Super built-up  Area,Vijayanagar,0.25,0.0,0.6666666666666666,0.0011677388795063358,Ready To Move,0,115.0
Plot  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0018357834678477717,Ready To Move,1,235.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.3333333333333333,0.0004009797987295674,Dec,2,25.0
Super built-up  Area,Kaggadasapura,0.25,0.0,1.0,0.00084098625725915,Ready To Move,0,58.0
Super built-up  Area,Seegehalli,0.25,0.0,0.6666666666666666,0.0008547603724826848,Dec,0,37.5
Super built-up  Area,Kanakapura,0.25,0.0,0.3333333333333333,0.0011287122197063207,Dec,2,75.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016062148807888589,Ready To Move,1,75.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009289875489650665,Apr,0,46.5
Super built-up  Area,Ambalipura,0.25,0.0,0.3333333333333333,0.0010185192979180425,Ready To Move,2,79.0
Super built-up  Area,Hennur Road,0.25,0.0,1.0,0.0010322934131415773,Ready To Move,0,49.0
Plot  Area,Kothannur,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,81.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0009504139504238983,Ready To Move,0,46.0
Super built-up  Area,NGR Layout,0.25,0.0,0.6666666666666666,0.0008448124003767986,Ready To Move,0,49.73
Plot  Area,Padmanabhanagar,0.25,0.0,0.3333333333333333,0.0011470777066710336,Ready To Move,2,200.0
Super built-up  Area,Kasavanhalli,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,50.0
Super built-up  Area,Ramagondanahalli,0.25,0.0,0.3333333333333333,0.0009565357794121361,Jun,2,47.4
Super built-up  Area,Kambipura,0.0,0.0,0.3333333333333333,0.0006749316459532032,Ready To Move,2,45.0
Super built-up  Area,Pai Layout,0.25,0.0,1.0,0.0010705548443180628,Ready To Move,0,67.0
Super built-up  Area,Rajaji Nagar,0.25,0.0,1.0,0.0013766462937299462,Ready To Move,0,260.0
Super built-up  Area,Hegde Nagar,0.25,0.0,0.6666666666666666,0.0013024191172475645,Ready To Move,0,113.0
Super built-up  Area,NRI Layout,0.5,0.33333333333333337,1.0,0.0019123063302007425,Ready To Move,0,130.0
Super built-up  Area,Varthur,0.25,0.0,0.3333333333333333,0.0009557705507886063,Ready To Move,2,71.0
Super built-up  Area,Jigani,0.0,0.0,0.6666666666666666,0.0007131930771296886,Ready To Move,0,43.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0003526326542949604,Ready To Move,2,31.7
Super built-up  Area,Brookefield,0.25,0.0,0.3333333333333333,0.0009649532942709628,Ready To Move,2,75.0
Super built-up  Area,Yelahanka,0.0,0.0,0.6666666666666666,0.0006994189619061538,Ready To Move,0,48.0
Super built-up  Area,Panathur,0.25,0.0,0.6666666666666666,0.0010475979856121715,Ready To Move,0,61.5
Super built-up  Area,Malleshpalya,0.25,0.0,1.0,0.0009251614058474179,Ready To Move,0,55.0
Super built-up  Area,Kodihalli,0.5,0.33333333333333337,0.6666666666666666,0.0018296616388595339,Ready To Move,1,260.0
Plot  Area,Others,0.25,0.0,0.0,0.0011470777066710336,Feb,2,85.0
Super built-up  Area,Others,0.25,0.0,1.0,0.0008142032554356102,Ready To Move,0,50.0
Super built-up  Area,Rajaji Nagar,0.75,0.6666666666666666,0.6666666666666666,0.002371443504318568,Ready To Move,1,570.0
Super built-up  Area,Ramamurthy Nagar,0.25,0.0,1.0,0.0011585561360239792,Ready To Move,0,65.0
Plot  Area,Sarjapura - Attibele Road,0.25,0.0,0.3333333333333333,0.0013766462937299462,Dec,2,110.0
Super built-up  Area,Thanisandra,0.25,0.0,1.0,0.0011049901323768997,Ready To Move,0,40.31
Super built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.000994031981965092,Ready To Move,2,55.0
Built-up  Area,Vijayanagar,0.0,0.0,0.0,0.0007560458800473523,Ready To Move,2,60.0
Super built-up  Area,Jakkur,0.25,0.0,0.3333333333333333,0.000994031981965092,Ready To Move,2,85.0
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0009060306902591753,Jul,0,30.22
Plot  Area,Battarahalli,0.25,0.0,0.3333333333333333,0.0010322934131415773,Ready To Move,2,110.0
Super built-up  Area,Marathahalli,0.25,0.0,1.0,0.0007988986829650161,Ready To Move,0,60.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009213352627297694,Feb,0,42.18
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009634228370239034,Ready To Move,2,75.0
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.001009336554435686,Ready To Move,0,199.0
Super built-up  Area,Ulsoor,0.25,0.0,0.6666666666666666,0.0011470777066710336,Ready To Move,0,125.0
Super built-up  Area,Bommanahalli,0.25,0.0,0.6666666666666666,0.0009557705507886063,May,0,42.5
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009167438909885912,Jul,0,50.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.0010590764149651171,Ready To Move,2,83.09
Plot  Area,Others,0.25,0.0,1.0,0.0009343441493297745,Ready To Move,0,250.0
Super built-up  Area,Lakshminarayana Pura,0.25,0.0,0.3333333333333333,0.0008784824598121057,Ready To Move,2,75.0
Super built-up  Area,Sarjapur  Road,0.5,0.33333333333333337,0.6666666666666666,0.0016674331706712357,Ready To Move,1,170.0
Plot  Area,TC Palaya,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,110.0
Super built-up  Area,Others,1.0,0.9999999999999999,0.3333333333333333,0.009181978253732976,Ready To Move,1,525.0
Plot  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,195.0
Super built-up  Area,Hulimavu,0.25,0.0,0.3333333333333333,0.001390420408953481,Ready To Move,2,135.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0008180293985532587,Ready To Move,0,33.0
Super built-up  Area,Rajaji Nagar,0.25,0.0,0.6666666666666666,0.0012542097139651928,Ready To Move,0,241.0
Built-up  Area,Nagarbhavi,0.25,0.0,0.6666666666666666,0.0010322934131415773,Ready To Move,0,54.6
Built-up  Area,Chandapura,0.0,0.0,0.3333333333333333,0.00048132880420018685,Ready To Move,2,27.0
Super built-up  Area,Hoodi,0.25,0.0,0.6666666666666666,0.001093511703023954,Jun,0,113.0
Super built-up  Area,Nagavara,0.5,0.33333333333333337,1.0,0.0018587403265536628,Ready To Move,0,180.0
Plot  Area,Others,0.25,0.0,1.0,0.0011470777066710336,Ready To Move,0,220.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,1.0,0.0008287425992826746,Ready To Move,0,55.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.000906795918882705,Ready To Move,2,56.0
Built-up  Area,Kengeri,0.25,0.0,0.6666666666666666,0.0009595966939062549,Ready To Move,0,50.0
Super built-up  Area,Haralur Road,0.75,0.6666666666666666,1.0,0.0026010120913774804,Ready To Move,1,240.0
Super built-up  Area,Hosa Road,0.25,0.0,0.3333333333333333,0.0011784520802357516,Dec,2,69.84
Super built-up  Area,Iblur Village,0.75,0.6666666666666666,0.3333333333333333,0.0027509969015893036,Ready To Move,1,282.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0009902058388474434,Ready To Move,0,70.0
Plot  Area,Kasavanhalli,0.0,0.0,1.0,0.0007644633949061791,Ready To Move,0,110.0
Built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0021571794897302494,Ready To Move,1,285.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0010475979856121715,Ready To Move,0,54.79
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,40.0
Super built-up  Area,Hebbal,1.0,0.9999999999999999,0.6666666666666666,0.003650905762860241,Apr,1,510.0
Super built-up  Area,Rajaji Nagar,0.25,0.0,0.3333333333333333,0.0010475979856121715,Ready To Move,2,170.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0010475979856121715,Ready To Move,2,54.79
Super built-up  Area,JP Nagar,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,62.0
Plot  Area,Gunjur,0.25,0.0,0.0,0.001529692018435888,Ready To Move,2,95.0
Built-up  Area,9th Phase JP Nagar,0.75,0.6666666666666666,0.3333333333333333,0.0026775349537304515,Ready To Move,1,300.0
Plot  Area,2nd Stage Nagarbhavi,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,240.0
Plot  Area,Kengeri,0.5,0.33333333333333337,0.6666666666666666,0.0018357834678477717,Ready To Move,1,253.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.000932813692082715,Ready To Move,0,62.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0014914305872594025,Ready To Move,0,130.0
Super built-up  Area,Somasundara Palya,0.25,0.0,1.0,0.0009006740898944673,Ready To Move,0,73.0
Super built-up  Area,Dasanapura,0.25,0.0,0.6666666666666666,0.000983318781235676,Ready To Move,0,61.44
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0008868999746709325,Ready To Move,0,42.0
Super built-up  Area,Jigani,0.0,0.0,0.6666666666666666,0.000701714647776743,Ready To Move,0,55.0
Super built-up  Area,Electronic City,0.25,0.0,0.6666666666666666,0.0011952871099534053,Dec,0,91.84
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0010139279261768643,Nov,2,62.17
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0010322934131415773,Ready To Move,0,140.0
Super built-up  Area,Hebbal,0.75,0.6666666666666666,1.0,0.0030295401205541173,Dec,1,386.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0009481182645533092,Ready To Move,0,39.06
Super built-up  Area,Kaggadasapura,0.25,0.0,0.6666666666666666,0.0010131626975533345,Ready To Move,0,50.0
Super built-up  Area,Sonnenahalli,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,44.0
Super built-up  Area,Cunningham Road,0.75,0.6666666666666666,0.6666666666666666,0.0029644956875540924,Ready To Move,1,800.0
Super built-up  Area,Gollarapalya Hosahalli,0.25,0.0,0.6666666666666666,0.0012274267121416532,Ready To Move,0,50.0
Super built-up  Area,Hennur Road,1.0,0.9999999999999999,1.0,0.00428451506314284,Ready To Move,1,515.0
Super built-up  Area,Somasundara Palya,0.25,0.0,0.3333333333333333,0.0009634228370239034,Ready To Move,2,60.0
Super built-up  Area,Hoodi,0.25,0.0,0.6666666666666666,0.0011876348237181082,Dec,0,83.09
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0009787274094944978,Ready To Move,0,52.0
Super built-up  Area,Hebbal,0.25,0.0,0.6666666666666666,0.001185339137847519,Ready To Move,0,75.0
Super built-up  Area,Arekere,0.25,0.0,0.6666666666666666,0.0011049901323768997,Ready To Move,0,125.0
Super built-up  Area,Murugeshpalya,0.25,0.0,0.6666666666666666,0.001185339137847519,Ready To Move,0,74.0
Super built-up  Area,Electronics City Phase 1,0.25,0.0,0.3333333333333333,0.0011585561360239792,Ready To Move,2,80.91
Super built-up  Area,Hosa Road,0.25,0.0,0.3333333333333333,0.0010185192979180425,Mar,2,86.12
Super built-up  Area,Electronic City,0.25,0.0,0.6666666666666666,0.0012633924574475494,Ready To Move,0,70.0
Super built-up  Area,Hegde Nagar,0.25,0.0,0.3333333333333333,0.0012006437103181133,Ready To Move,2,105.0
Plot  Area,Sarjapur  Road,1.0,0.9999999999999999,1.0,0.004131469338436898,Ready To Move,1,725.0
Super built-up  Area,Sector 2 HSR Layout,0.0,0.0,0.3333333333333333,0.0006068262984590591,Ready To Move,2,60.0
Plot  Area,Seegehalli,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,62.0
Built-up  Area,7th Phase JP Nagar,0.75,0.6666666666666666,0.6666666666666666,0.002754057816083422,Ready To Move,1,410.0
Plot  Area,Hosakerehalli,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,175.0
Super built-up  Area,JP Nagar,0.25,0.0,0.3333333333333333,0.00126186200020049,Ready To Move,2,220.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0004583719454942956,Ready To Move,2,85.0
Super built-up  Area,HRBR Layout,0.5,0.33333333333333337,0.6666666666666666,0.002141874917259655,Ready To Move,1,250.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.001338384862553461,Ready To Move,0,110.0
Built-up  Area,Hebbal,0.25,0.0,0.3333333333333333,0.0008050205119532537,Ready To Move,2,48.0
Super built-up  Area,Kanakpura Road,0.25,0.0,0.6666666666666666,0.00084098625725915,Dec,0,53.0
Super built-up  Area,Kadubeesanahalli,0.25,0.0,1.0,0.0012733404295534355,Ready To Move,0,70.0
Plot  Area,Others,1.0,0.9999999999999999,1.0,0.003099175925295321,Ready To Move,1,345.0
Plot  Area,Malleshwaram,1.0,0.9999999999999999,0.3333333333333333,0.004207992200789869,Ready To Move,1,1500.0
Built-up  Area,Bommasandra,0.25,0.0,0.6666666666666666,0.001106520589623959,Ready To Move,0,80.0
Built-up  Area,Balagere,0.25,0.0,0.3333333333333333,0.0007736461383885357,Ready To Move,2,75.0
Super built-up  Area,Malleshpalya,0.25,0.0,0.6666666666666666,0.0014531691560829172,Ready To Move,0,60.0
Super built-up  Area,Narayanapura,0.25,0.0,0.6666666666666666,0.0010001538109533296,Ready To Move,0,92.66
Super built-up  Area,Green Glen Layout,0.75,0.6666666666666666,0.3333333333333333,0.0024862277978480243,Ready To Move,1,230.0
Super built-up  Area,Hormavu,0.25,0.0,0.3333333333333333,0.001033058641765107,Ready To Move,2,53.0
Super built-up  Area,Electronic City,0.0,0.0,0.6666666666666666,0.0007644633949061791,Ready To Move,0,22.0
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,350.0
Super built-up  Area,Gunjur,0.25,0.0,0.6666666666666666,0.0008715954022003383,Aug,0,49.11
Super built-up  Area,Jakkur,0.75,0.6666666666666666,0.0,0.0024334270228244742,May,1,260.5
Built-up  Area,Uttarahalli,0.25,0.0,0.3333333333333333,0.0009557705507886063,Ready To Move,2,55.0
Super built-up  Area,Kanakapura,0.25,0.0,1.0,0.0009863796957297949,Ready To Move,0,45.15
Super built-up  Area,Ambedkar Nagar,0.25,0.0,0.6666666666666666,0.0010889203312827757,Ready To Move,0,90.0
Super built-up  Area,Garudachar Palya,0.25,0.0,0.6666666666666666,0.001009336554435686,Ready To Move,0,60.6
Built-up  Area,Akshaya Nagar,0.25,0.0,0.6666666666666666,0.0012710447436828465,Ready To Move,0,85.5
Super built-up  Area,Others,1.0,0.9999999999999999,1.0,0.006366702147767178,Ready To Move,1,2700.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,45.0
Built-up  Area,Koramangala,0.25,0.0,0.3333333333333333,0.0015105613028476453,Ready To Move,2,210.0
Super built-up  Area,Garudachar Palya,0.25,0.0,0.6666666666666666,0.0009902058388474434,Ready To Move,0,59.5
Super built-up  Area,Battarahalli,0.25,0.0,0.6666666666666666,0.001359046035388763,Ready To Move,0,100.0
Super built-up  Area,Kadugodi,0.25,0.0,0.3333333333333333,0.0014531691560829172,Apr,2,108.0
Super built-up  Area,Anandapura,0.25,0.0,0.6666666666666666,0.0012052350820592915,Jul,0,59.1
Super built-up  Area,Sompura,0.25,0.0,1.0,0.0007797679673767733,Ready To Move,0,41.0
Super built-up  Area,Others,0.5,0.33333333333333337,1.0,0.0016062148807888589,Ready To Move,0,170.0
Super built-up  Area,Raja Rajeshwari Nagar,0.0,0.0,0.3333333333333333,0.0004951029194237216,Aug,2,31.75
Super built-up  Area,Neeladri Nagar,0.25,0.0,0.3333333333333333,0.0008922565750356405,Ready To Move,2,38.0
Plot  Area,Others,0.0,0.0,1.0,0.0007644633949061791,Ready To Move,0,160.0
Super built-up  Area,Hoodi,0.25,0.0,0.6666666666666666,0.000932813692082715,Ready To Move,0,50.89
Super built-up  Area,Kogilu,0.5,0.33333333333333337,0.3333333333333333,0.0017975220366712862,Ready To Move,1,327.0
Super built-up  Area,Vittasandra,0.25,0.0,0.3333333333333333,0.0009626576084003737,Ready To Move,2,67.4
Built-up  Area,Gottigere,0.25,0.0,0.6666666666666666,0.001529692018435888,Ready To Move,0,82.0
Super built-up  Area,8th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0013766462937299462,Ready To Move,2,80.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0015228049608241208,Ready To Move,0,160.0
Super built-up  Area,Bannerghatta,0.25,0.0,1.0,0.0012733404295534355,Ready To Move,0,110.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.000943526892812131,Dec,2,61.0
Super built-up  Area,Mysore Road,0.25,0.0,0.6666666666666666,0.0010246411269062802,Ready To Move,0,64.31
Super built-up  Area,Banashankari,0.25,0.0,0.6666666666666666,0.0008945522609062296,Ready To Move,0,46.79
Built-up  Area,Electronics City Phase 1,0.0,0.0,0.0,0.0007606372517885306,Ready To Move,2,46.0
Super built-up  Area,Old Airport Road,0.25,0.0,0.6666666666666666,0.0008218555416709073,Ready To Move,0,60.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0007835941104944219,Apr,2,54.5
Super built-up  Area,Rachenahalli,0.5,0.33333333333333337,0.6666666666666666,0.002081421856000808,Ready To Move,1,113.0
Super built-up  Area,Thanisandra,0.25,0.0,0.6666666666666666,0.001529692018435888,Ready To Move,0,99.0
Super built-up  Area,Whitefield,0.5,0.33333333333333337,1.0,0.0019123063302007425,Ready To Move,0,155.0
